GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
8600000US54484,54484,ZCTA5 54484,3351,114,12,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,27,31,2,3,94,32,13,10,35,14,38,15,65,21,1308,103,98,26,211,42,420,59,430,57,439,83,121,30,29,14,9,7
8600000US54485,54485,ZCTA5 54485,271,58,0,9,0,9,0,9,0,9,0,9,3,3,0,9,0,9,0,9,0,9,10,14,16,20,10,13,2,3,0,9,98,37,15,13,12,7,31,19,23,12,34,14,14,9,0,9,3,4
8600000US54486,54486,ZCTA5 54486,1671,96,19,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,4,2,3,33,17,22,11,24,13,47,19,41,13,776,68,68,24,128,27,141,27,148,43,177,42,39,13,4,4,1,2
8600000US54487,54487,ZCTA5 54487,7478,215,54,33,0,12,0,12,0,12,13,18,4,6,3,5,27,43,8,11,15,10,98,45,54,26,158,54,159,50,151,45,2355,177,309,74,685,108,1128,118,865,103,981,115,290,56,71,26,50,29
8600000US54488,54488,ZCTA5 54488,780,86,6,6,0,9,0,9,0,9,0,9,0,9,0,9,5,8,0,9,5,8,78,28,36,42,16,12,11,8,5,7,290,48,24,16,68,20,99,25,59,26,57,18,16,10,5,5,0,9
8600000US54489,54489,ZCTA5 54489,1076,91,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,28,25,15,18,14,10,18,10,13,9,447,61,21,12,58,22,150,36,151,33,103,22,41,24,14,14,0,9
8600000US54490,54490,ZCTA5 54490,594,60,3,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,11,11,4,7,8,9,1,2,17,11,18,11,16,7,259,39,16,8,41,12,58,19,57,16,67,24,16,8,2,3,0,9
8600000US54491,54491,ZCTA5 54491,1224,99,6,4,0,9,0,9,0,9,0,9,2,3,3,4,2,3,0,9,8,12,26,14,22,14,56,23,36,18,20,11,458,55,51,19,114,27,150,31,108,30,119,36,39,21,4,5,0,9
8600000US54493,54493,ZCTA5 54493,474,63,2,3,0,9,0,9,0,9,9,12,0,9,0,9,0,9,0,9,0,9,29,20,5,7,6,5,9,8,3,8,222,49,17,7,25,12,60,22,26,11,40,11,13,14,5,4,3,7
8600000US54494,54494,ZCTA5 54494,19353,389,114,74,0,16,0,16,0,16,0,16,43,52,0,16,22,28,7,8,4,9,175,83,196,131,111,62,146,95,380,148,6209,461,711,176,1641,251,2820,361,2728,307,2701,351,1040,187,206,103,99,62
8600000US54495,54495,ZCTA5 54495,5268,269,25,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,43,51,54,60,33,89,44,58,30,1807,204,358,112,472,95,869,161,709,153,527,115,138,48,10,7,7,6
8600000US54498,54498,ZCTA5 54498,1464,80,13,7,0,9,1,2,7,11,0,9,0,9,0,9,0,9,0,9,1,3,218,38,21,12,31,15,21,9,25,12,573,66,48,14,105,21,178,31,115,24,78,21,25,9,3,4,1,2
8600000US54499,54499,ZCTA5 54499,2110,118,25,11,0,9,0,9,0,9,0,9,0,9,2,3,0,9,9,10,0,9,30,11,22,18,53,27,72,39,29,18,972,78,88,29,105,23,196,40,185,32,211,47,101,38,4,4,6,5
8600000US54501,54501,ZCTA5 54501,14612,238,90,75,0,16,0,16,0,16,0,16,2,4,0,16,17,28,16,25,17,17,146,81,75,52,193,89,283,97,366,134,4228,306,608,143,1081,165,2085,251,1614,157,2494,238,939,141,251,75,107,75
8600000US54511,54511,ZCTA5 54511,936,68,8,6,0,9,2,2,1,3,0,9,0,9,0,9,0,9,3,4,5,8,14,8,6,4,6,6,20,11,15,9,346,57,44,16,111,24,112,24,112,42,96,20,26,14,5,5,4,3
8600000US54512,54512,ZCTA5 54512,702,106,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,11,0,9,0,9,0,9,0,9,16,14,8,7,178,56,19,13,61,26,125,38,26,14,162,52,81,30,3,4,16,13
8600000US54513,54513,ZCTA5 54513,342,50,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,7,3,3,3,3,13,9,5,8,132,33,20,9,22,11,53,15,39,15,34,17,9,6,0,9,0,9
8600000US54514,54514,ZCTA5 54514,1459,114,6,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,11,8,8,6,33,16,24,12,30,12,518,68,89,36,130,33,207,38,174,41,182,39,35,15,3,5,9,13
8600000US54515,54515,ZCTA5 54515,353,49,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,0,9,9,9,2,3,5,4,21,14,4,4,130,27,25,13,39,12,51,15,27,12,33,14,3,5,2,3,0,9
8600000US54517,54517,ZCTA5 54517,81,31,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,2,3,2,5,45,20,0,9,2,3,15,12,5,5,6,6,3,4,0,9,0,9
8600000US54519,54519,ZCTA5 54519,1034,119,13,15,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,9,7,0,9,12,9,29,23,18,11,354,65,23,15,86,28,139,38,92,35,166,41,57,24,12,12,21,19
8600000US54520,54520,ZCTA5 54520,2921,113,26,19,0,9,0,9,6,11,0,9,0,9,0,9,0,9,26,30,10,8,76,29,49,21,85,25,97,36,38,18,868,84,188,46,224,39,488,63,332,54,229,50,128,32,44,30,7,8
8600000US54521,54521,ZCTA5 54521,6101,235,5,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,4,4,5,47,22,31,21,52,24,139,47,96,36,1890,171,220,61,424,60,996,106,590,91,1135,122,403,78,32,17,34,17
8600000US54524,54524,ZCTA5 54524,526,90,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,78,61,4,5,4,5,3,4,5,5,156,41,27,16,33,19,48,20,62,19,72,32,34,21,0,9,0,9
8600000US54525,54525,ZCTA5 54525,167,38,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,0,9,0,9,8,11,0,9,80,27,4,5,11,7,17,13,22,13,18,14,3,4,0,9,0,9
8600000US54526,54526,ZCTA5 54526,575,63,6,5,0,9,0,9,0,9,0,9,0,9,0,9,1,3,0,9,4,6,11,7,10,6,1,3,9,10,13,7,217,39,28,11,61,29,85,25,55,22,67,20,6,5,1,3,0,9
8600000US54527,54527,ZCTA5 54527,743,76,2,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,5,11,6,20,11,54,25,5,4,292,50,36,17,47,19,120,30,62,19,55,15,24,13,9,8,0,9
8600000US54529,54529,ZCTA5 54529,919,76,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,5,3,4,16,11,19,15,31,15,311,50,12,9,81,22,130,37,101,28,145,34,50,18,14,15,3,4
8600000US54530,54530,ZCTA5 54530,646,83,5,6,0,9,0,9,0,9,0,9,0,9,4,6,0,9,1,3,0,9,12,9,8,6,8,6,19,15,22,13,276,45,29,13,66,26,78,30,63,23,46,19,9,5,0,9,0,9
8600000US54531,54531,ZCTA5 54531,1102,114,2,4,0,9,0,9,0,9,0,9,3,5,0,9,0,9,11,17,0,9,4,7,15,16,14,18,15,10,14,11,312,51,22,17,85,28,151,33,105,27,237,48,89,27,17,11,6,6
8600000US54534,54534,ZCTA5 54534,1801,125,3,5,0,9,0,9,0,9,5,10,0,9,3,4,0,9,2,5,3,5,23,19,10,7,70,39,29,15,15,9,561,63,49,25,116,28,347,54,234,45,241,46,72,26,15,11,3,3
8600000US54536,54536,ZCTA5 54536,150,35,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,0,9,60,17,12,12,18,9,9,5,28,16,22,11,0,9,0,9,0,9
8600000US54537,54537,ZCTA5 54537,352,34,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,6,6,5,5,7,7,9,10,134,23,19,10,35,12,44,16,50,24,35,18,5,8,1,2,0,9
8600000US54538,54538,ZCTA5 54538,2165,153,16,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,18,16,5,7,4,7,38,21,93,32,90,29,28,15,461,77,167,52,198,57,373,72,125,38,340,82,172,58,29,22,8,8
8600000US54539,54539,ZCTA5 54539,1063,127,0,9,0,9,0,9,0,9,0,9,4,10,0,9,0,9,0,9,0,9,36,38,13,18,7,7,15,10,14,17,307,71,59,31,107,33,186,65,34,15,160,50,65,28,41,25,15,20
8600000US54540,54540,ZCTA5 54540,731,130,2,4,0,11,0,11,0,11,0,11,0,11,0,11,7,10,1,2,0,11,2,4,0,11,1,2,17,11,18,13,200,51,13,9,75,33,114,46,73,31,152,51,39,20,10,12,7,12
8600000US54541,54541,ZCTA5 54541,821,93,1,2,0,9,0,9,0,9,0,9,8,18,0,9,0,9,0,9,0,9,0,9,9,10,9,7,50,27,9,18,260,56,64,28,76,22,109,40,85,25,86,28,40,18,13,9,2,3
8600000US54542,54542,ZCTA5 54542,332,71,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,15,9,5,6,19,13,5,4,12,9,119,44,27,12,29,14,63,27,18,11,16,16,3,3,0,9,0,9
8600000US54545,54545,ZCTA5 54545,773,102,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,4,3,14,10,4,5,3,5,173,50,31,28,75,25,100,39,49,23,173,38,96,33,35,22,11,10
8600000US54546,54546,ZCTA5 54546,911,72,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,12,12,13,10,19,13,21,11,18,12,319,46,26,10,64,23,156,44,127,36,98,31,33,16,3,5,0,9
8600000US54547,54547,ZCTA5 54547,1215,111,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,34,21,10,8,4,5,347,70,38,20,78,27,287,67,163,50,156,44,74,20,15,11,9,7
8600000US54548,54548,ZCTA5 54548,3881,184,28,32,0,9,0,9,0,9,0,9,2,4,0,9,0,9,19,27,3,5,26,22,14,14,33,30,23,15,114,56,932,130,96,40,318,90,540,108,351,85,803,134,395,92,115,44,69,48
8600000US54550,54550,ZCTA5 54550,448,59,6,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,5,0,9,5,5,0,9,126,32,19,24,22,11,84,23,69,24,82,30,31,20,0,9,2,3
8600000US54552,54552,ZCTA5 54552,3246,164,13,11,0,9,0,9,0,9,0,9,0,9,0,9,2,4,1,3,0,9,77,44,40,28,59,29,66,35,80,41,1150,104,92,31,294,86,453,90,357,68,392,81,115,35,35,24,20,19
8600000US54554,54554,ZCTA5 54554,839,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,9,0,11,13,10,6,6,7,8,250,56,35,20,64,25,173,47,80,26,137,45,19,12,21,9,18,14
8600000US54555,54555,ZCTA5 54555,3637,131,7,6,4,4,3,4,0,9,0,9,1,3,0,9,0,9,11,15,6,8,43,32,37,18,21,11,64,40,71,37,1416,105,129,31,281,61,428,71,404,68,528,65,153,30,18,9,12,8
8600000US54556,54556,ZCTA5 54556,879,68,7,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,2,0,9,7,5,7,5,31,16,39,19,14,8,374,64,31,13,112,24,95,20,69,19,72,21,16,10,3,3,0,9
8600000US54557,54557,ZCTA5 54557,787,88,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,10,0,9,3,3,5,6,0,9,2,5,4,4,197,43,28,20,81,28,90,23,60,20,169,35,93,31,24,15,22,12
8600000US54558,54558,ZCTA5 54558,1572,185,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,12,12,3,5,57,37,39,22,403,89,56,37,89,35,223,68,303,98,236,66,118,43,28,21,4,7
8600000US54559,54559,ZCTA5 54559,538,69,6,4,0,9,0,9,0,9,1,3,0,9,0,9,2,3,0,9,2,2,3,4,0,9,11,7,37,21,1,3,179,48,43,18,42,14,82,25,71,19,37,14,13,9,6,8,2,3
8600000US54560,54560,ZCTA5 54560,475,110,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,9,5,6,0,9,105,38,20,20,50,24,109,53,57,44,87,42,17,10,19,21,0,9
8600000US54561,54561,ZCTA5 54561,6,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54562,54562,ZCTA5 54562,1535,127,6,7,7,8,0,9,0,9,0,9,0,9,0,9,0,9,6,6,0,9,9,9,18,20,20,15,5,6,14,9,392,74,23,15,86,33,215,64,161,48,386,65,156,54,15,12,16,13
8600000US54563,54563,ZCTA5 54563,531,60,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,11,10,3,3,20,16,8,7,4,4,190,25,24,17,45,18,56,17,67,19,72,21,21,11,9,5,1,3
8600000US54564,54564,ZCTA5 54564,329,61,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,1,2,0,9,4,4,6,4,7,6,176,35,19,10,28,18,42,23,19,11,19,10,5,4,0,9,0,9
8600000US54565,54565,ZCTA5 54565,45,16,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,5,3,4,7,6,0,9,2,4,4,3,11,9,4,5,8,10,0,9,0,9
8600000US54566,54566,ZCTA5 54566,931,74,11,8,0,9,0,9,0,9,0,9,1,2,8,11,0,9,0,9,0,9,9,7,15,10,44,21,57,25,26,13,286,36,51,21,85,26,117,29,87,32,89,22,39,17,4,5,2,4
8600000US54568,54568,ZCTA5 54568,3552,298,8,13,0,9,0,9,0,9,4,8,0,9,0,9,0,9,0,9,0,9,32,30,16,20,40,26,75,50,113,74,982,161,64,41,245,73,748,148,323,96,640,177,205,78,52,34,5,7
8600000US54601,54601,ZCTA5 54601,28741,543,199,74,12,16,0,20,0,20,7,12,12,16,0,20,27,30,0,20,1,3,239,86,144,79,313,133,317,93,386,124,5818,419,624,125,1698,204,4131,396,3777,311,6828,360,2589,285,793,134,826,185
8600000US54603,54603,ZCTA5 54603,9835,393,132,70,0,14,0,14,0,14,0,14,15,24,0,14,0,14,0,14,26,35,50,64,79,67,100,71,293,121,187,100,2756,374,273,101,1098,258,1276,262,1344,271,1621,318,502,174,36,38,47,45
8600000US54610,54610,ZCTA5 54610,1202,71,4,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,17,13,5,4,9,9,11,10,10,7,428,46,35,16,92,22,226,40,129,29,157,29,62,20,8,8,9,5
8600000US54611,54611,ZCTA5 54611,827,89,19,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,13,14,11,9,16,8,29,38,19,19,11,6,4,4,306,50,41,19,46,17,103,28,62,19,105,39,24,13,13,9,5,7
8600000US54612,54612,ZCTA5 54612,3271,179,56,46,0,12,0,12,5,8,0,12,10,11,0,12,24,26,48,30,0,12,66,30,72,42,90,49,54,31,49,36,1227,142,134,44,135,41,346,71,299,59,474,83,159,46,21,16,2,3
8600000US54613,54613,ZCTA5 54613,1407,121,13,10,0,9,0,9,0,9,0,9,0,9,4,5,0,9,3,4,5,4,9,8,18,14,54,23,39,17,46,17,505,73,104,35,140,31,192,40,122,32,109,32,34,14,6,6,4,5
8600000US54614,54614,ZCTA5 54614,1944,125,7,8,0,9,0,9,0,9,0,9,0,9,6,9,0,9,0,9,0,9,55,19,18,11,11,9,29,18,44,22,683,83,34,17,128,33,296,46,268,42,264,51,80,24,19,10,2,3
8600000US54615,54615,ZCTA5 54615,7686,169,67,49,0,14,0,14,0,14,0,14,0,14,0,14,3,3,3,4,30,38,156,53,116,43,195,66,186,51,72,26,2599,196,521,102,644,120,1274,145,731,118,672,125,316,114,66,40,35,29
8600000US54616,54616,ZCTA5 54616,1684,130,11,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,7,96,37,35,22,35,16,38,21,25,12,671,87,38,18,139,37,233,54,119,37,177,50,38,19,12,12,9,16
8600000US54618,54618,ZCTA5 54618,1479,109,3,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,4,4,32,13,10,6,24,14,19,10,37,14,536,61,87,25,121,32,248,49,159,29,145,28,48,17,2,2,3,4
8600000US54619,54619,ZCTA5 54619,2085,157,4,5,0,9,0,9,0,9,0,9,0,9,2,3,0,9,0,9,0,9,338,96,8,7,22,12,41,24,19,11,719,82,46,17,94,27,251,54,214,50,221,38,80,24,17,10,9,7
8600000US54621,54621,ZCTA5 54621,889,72,4,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,53,30,3,4,2,3,1,2,2,3,274,50,28,18,64,24,119,32,154,41,122,42,24,13,19,12,20,20
8600000US54622,54622,ZCTA5 54622,1503,76,12,8,0,9,0,9,0,9,0,9,0,9,2,3,0,9,4,5,0,9,7,5,12,9,23,18,12,7,12,7,580,59,49,22,80,20,229,39,160,34,240,45,66,26,6,6,9,7
8600000US54623,54623,ZCTA5 54623,1399,93,8,11,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,15,8,10,6,3,3,13,9,11,9,487,62,36,21,65,19,184,38,178,35,248,47,109,31,9,6,23,10
8600000US54624,54624,ZCTA5 54624,1106,80,4,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,4,0,9,25,18,2,3,15,12,19,16,11,8,382,51,40,18,123,26,155,36,151,34,125,27,41,16,8,9,1,3
8600000US54625,54625,ZCTA5 54625,181,26,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,5,5,2,3,4,5,91,28,0,9,13,10,24,14,25,11,15,13,0,9,0,9,0,9
8600000US54626,54626,ZCTA5 54626,918,75,7,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,17,12,14,11,7,5,21,9,29,19,356,57,32,18,77,26,87,23,104,24,120,27,28,10,17,10,2,4
8600000US54627,54627,ZCTA5 54627,1261,102,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,20,16,9,8,31,15,30,18,32,22,503,64,28,13,69,20,166,36,129,34,148,45,83,40,8,6,3,5
8600000US54628,54628,ZCTA5 54628,793,67,7,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,2,0,9,17,11,5,4,10,7,19,9,23,11,277,44,34,13,79,29,125,29,77,21,75,20,36,12,5,7,2,3
8600000US54629,54629,ZCTA5 54629,1875,78,8,7,0,9,0,9,0,9,0,9,1,4,0,9,0,9,0,9,0,9,25,10,6,4,14,12,34,23,27,13,716,74,37,12,109,19,293,47,218,35,247,43,108,30,15,12,17,10
8600000US54630,54630,ZCTA5 54630,2748,139,32,16,0,9,0,9,4,7,0,9,0,9,0,9,0,9,2,3,4,5,27,24,28,32,45,25,36,20,50,30,897,108,38,19,160,32,368,59,402,57,470,72,148,41,23,12,14,16
8600000US54631,54631,ZCTA5 54631,1219,94,2,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,10,9,21,9,16,12,30,17,11,9,13,11,388,48,39,24,98,25,195,42,150,30,151,39,80,20,11,9,2,2
8600000US54632,54632,ZCTA5 54632,814,71,2,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,24,11,4,5,8,5,11,6,14,9,250,51,35,12,52,17,116,29,104,23,110,23,57,23,15,9,12,11
8600000US54634,54634,ZCTA5 54634,2829,109,42,18,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,5,11,12,211,53,24,11,21,10,71,31,47,17,1172,104,79,25,112,29,264,43,327,47,297,54,110,29,24,15,12,6
8600000US54635,54635,ZCTA5 54635,1329,86,14,11,0,9,0,9,0,9,0,9,0,9,0,9,13,19,5,5,0,9,26,13,7,6,31,23,30,13,19,11,548,69,64,19,90,16,168,43,138,33,125,27,46,15,5,4,0,9
8600000US54636,54636,ZCTA5 54636,9568,329,142,68,0,14,0,14,0,14,0,14,1,2,0,14,0,14,0,14,0,14,41,51,36,56,19,22,135,92,77,50,2373,319,271,114,711,190,1497,271,1511,208,1842,256,714,192,117,63,81,66
8600000US54637,54637,ZCTA5 54637,135,22,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,1,2,2,3,2,3,3,4,38,15,7,5,17,8,15,11,16,9,22,10,10,7,0,9,0,9
8600000US54638,54638,ZCTA5 54638,1019,89,7,6,0,9,0,9,0,9,2,5,0,9,0,9,0,9,0,9,0,9,57,25,0,9,40,26,45,25,12,8,399,56,29,16,81,24,146,39,70,22,98,24,28,12,5,5,0,9
8600000US54639,54639,ZCTA5 54639,1686,128,5,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,98,41,15,9,46,49,20,12,27,13,605,72,82,42,87,25,228,50,131,31,218,48,99,26,13,9,12,6
8600000US54641,54641,ZCTA5 54641,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,1,3,0,9,0,9,0,9
8600000US54642,54642,ZCTA5 54642,1366,103,10,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,5,1,2,42,21,6,4,16,9,20,8,25,10,528,62,36,13,106,24,172,31,153,33,166,29,72,21,6,5,4,4
8600000US54643,54643,ZCTA5 54643,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US54644,54644,ZCTA5 54644,1049,105,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,8,6,8,5,7,22,15,4,6,28,15,310,58,48,27,53,30,213,78,164,41,122,35,56,45,7,9,6,6
8600000US54645,54645,ZCTA5 54645,35,18,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,9,8,0,9,0,9,10,10,3,3,8,13,3,4,0,9,0,9
8600000US54646,54646,ZCTA5 54646,2952,135,38,22,0,9,0,9,0,9,0,9,0,9,2,3,0,9,0,9,2,3,38,18,32,14,75,43,76,22,77,22,1137,112,268,62,226,52,440,90,250,51,186,52,76,24,7,7,22,32
8600000US54648,54648,ZCTA5 54648,1007,77,22,24,0,9,0,9,0,9,0,9,0,9,3,4,0,9,63,33,0,9,47,26,35,27,21,13,13,7,13,12,345,62,33,16,75,23,167,37,60,18,77,18,23,8,8,7,2,3
8600000US54650,54650,ZCTA5 54650,16450,403,160,75,0,16,0,16,10,16,0,16,0,16,0,16,0,16,0,16,15,24,136,65,63,63,103,57,213,108,98,57,3455,362,367,128,1300,232,2263,290,2383,338,3534,363,1596,251,551,135,203,93
8600000US54651,54651,ZCTA5 54651,885,76,8,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,20,21,0,9,74,42,0,9,13,11,16,11,10,5,353,51,30,12,52,15,86,26,96,26,80,24,36,15,7,6,4,4
8600000US54652,54652,ZCTA5 54652,647,57,6,8,0,9,3,3,0,9,0,9,0,9,0,9,0,9,1,2,1,2,39,27,1,2,26,19,20,14,4,5,256,50,25,9,31,10,52,18,44,15,76,25,53,20,2,3,7,5
8600000US54653,54653,ZCTA5 54653,533,85,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,16,17,0,9,9,11,11,11,2,4,187,44,16,9,42,17,85,25,88,31,61,28,13,9,3,4,0,9
8600000US54654,54654,ZCTA5 54654,67,19,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,5,4,3,31,13,4,4,2,4,4,3,14,11,4,5,0,9,0,9,0,9
8600000US54655,54655,ZCTA5 54655,1294,109,11,9,0,9,0,9,0,9,4,5,0,9,0,9,0,9,0,9,0,9,47,38,17,10,40,18,22,18,61,26,470,68,38,13,92,23,186,40,94,29,136,30,51,19,12,6,13,9
8600000US54656,54656,ZCTA5 54656,12339,282,91,53,0,14,0,14,0,14,0,14,28,43,0,14,0,14,83,95,0,14,174,68,96,51,201,73,265,92,171,59,4060,355,434,103,1098,165,1506,211,1492,179,1815,219,580,100,175,71,70,44
8600000US54657,54657,ZCTA5 54657,247,37,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,2,3,0,9,4,6,0,9,7,8,1,3,3,3,82,28,12,7,26,11,35,12,40,18,19,7,8,6,3,4,4,3
8600000US54658,54658,ZCTA5 54658,1775,106,6,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,0,9,30,16,3,5,21,16,34,20,7,5,527,90,72,38,150,40,294,49,229,45,287,53,92,20,15,10,5,5
8600000US54659,54659,ZCTA5 54659,928,82,13,11,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,88,47,7,5,11,6,36,23,9,7,343,44,29,13,70,21,124,31,104,27,55,19,39,21,0,9,0,9
